1,1043,Power supply without redundancy
1,306,PPP Dial-Up: Connect request canceled
1,286,PPP Dial-Up: Connected at  bps - starting PPP
1,666,PPP Dial-Up: Connection disconnected as scheduled.
1,324,PPP Dial-Up: Dial initiated by 
1,285,PPP Dial-Up: Dialed number did not answer
1,284,PPP Dial-Up: Dialed number is busy
1,665,PPP Dial-Up: Dialing not allowed by schedule. 
1,281,PPP Dial-Up: Dialing: 
1,298,PPP Dial-Up: Failed to get IP address
1,297,PPP Dial-Up: Idle time limit exceeded - disconnecting
1,303,PPP Dial-Up: Initialization : 
1,811,PPP Dial-Up: Invalid DNS IP address returned from Dial-Up ISP- overriding using dial-up profile settings
1,288,PPP Dial-Up: Link carrier lost
1,321,PPP Dial-Up: Manual intervention needed. Check Primary Profile or Profile details
1,327,PPP Dial-Up: Maximum connection time exceeded - disconnecting
1,282,PPP Dial-Up: No dialtone detected - check phone- line connection
1,283,PPP Dial-Up: No link carrier detected - check phone number
1,481,PPP Dial-Up: No peer IP address from Dial-Up ISP local and remote IPs will be the same
1,301,PPP Dial-Up: PPP link down
1,300,PPP Dial-Up: PPP link established
1,296,PPP Dial-Up: PPP negotiation failed - disconnecting
1,542,PPP Dial-Up: Previous session was connected for 
1,299,PPP Dial-Up: Received new IP address
1,302,PPP Dial-Up: Shutting down link
1,1037,PPP Dial-Up: Starting PPP
1,323,PPP Dial-Up: Startup without Ethernet cable will try to dial on outbound traffic
1,330,PPP Dial-Up: The profile in use disabled VPN networking.
1,434,PPP Dial-Up: Trying to failover but Alternate Profile is manual
1,322,PPP Dial-Up: Trying to failover but Primary Profile is manual
1,287,PPP Dial-Up: Unknown dialing failure
1,305,PPP Dial-Up: User requested connect
1,304,PPP Dial-Up: User requested disconnect
1,331,PPP Dial-Up: VPN networking restored.
1,1018,PPP message: 
1,289,PPP: Authenticatio n successful
1,291,PPP: CHAP authenticatio n failed - check username / password
1,292,PPP: MS- CHAP authenticatio n failed - check username / password
1,290,PPP: PAP Authenticatio n failed - check username / password
1,294,PPP: Starting CHAP authenticatio n
1,293,PPP: Starting MS-CHAP authenticatio n
1,295,PPP: Starting PAP authenticatio n
1,130,PPPoE terminated
1,136,PPPoE CHAP Authenticatio n Failed
1,738,PPPoE Client: Previous session was connected for 
1,133,PPPoE discovery process complete
1,499,PPPoE enabled but not ready
1,129,PPPoE LCP Link Down
1,128,PPPoE LCP Link Up
1,131,PPPoE Network Connected
1,132,PPPoE Network Disconnected
1,137,PPPoE PAP Authenticatio n Failed
1,167,PPPoE PAP Authenticatio n Failed. Please verify PPPoE username and password
1,166,PPPoE PAP Authenticatio n success.
1,515,PPPoE password changed by Administrator
1,134,PPPoE starting CHAP Authenticatio n
1,135,PPPoE starting PAP Authenticatio n
1,514,PPPoE user name changed by Administrator
1,501,PPTP enabled but not ready
1,394,PPTP CHAP Authenticatio n Failed. Please verify PPTP username and password
1,390,PPTP Connect Initiated by the User
1,378,PPTP Control Connection Established
1,375,PPTP Control Connection Negotiation Started
1,596,PPTP decode failure
1,388,PPTP Disconnect Initiated by the User
1,383,PPTP LCP Down
1,387,PPTP LCP Up
1,377,PPTP Max Retransmissi on Exceeded
1,39,PPTP packet dropped
1,395,PPTP PAP Authenticatio n Failed
1,397,PPTP PAP Authenticatio n Failed. Please verify PPTP username and password
1,396,PPTP PAP Authenticatio n success.
1,386,PPTP PPP Authenticatio n Failed
1,385,PPTP PPP Down
1,391,PPTP PPP link down
1,399,PPTP PPP Link down
1,400,PPTP PPP Link Finished
1,398,PPTP PPP Link Up
1,382,PPTP PPP Negotiation Started
1,384,PPTP PPP Session Up
1,444,PPTP Server is not responding check if the server is UP and running.
1,432,PPTP server rejected control connection
1,433,PPTP server rejected the call request
1,381,PPTP Session Disconnect from Remote
1,380,PPTP Session Established
1,376,PPTP Session Negotiation Started
1,392,PPTP starting CHAP Authenticatio n
1,393,PPTP starting PAP Authenticatio n
1,379,PPTP Tunnel Disconnect from Remote
1,144,Primary firewall has transitioned to Active
1,146,Primary firewall has transitioned to Idle
1,153,Primary firewall preempting Backup
1,1058,Primary firewall rebooting itself as it transitioned from Active to Idle while Preempt
1,148,Primary missed heartbeats from Backup
1,150,Primary received error signal from Backup
1,160,Primary received heartbeat from wrong source
1,671,Primary received reboot signal from Backup
1,220,Primary WAN link down Backup going Active
1,218,Primary WAN link down Primary going Idle
1,221,Primary WAN link up preempting Backup
1,79,Priority attack dropped
1,83,Probable port scan detected
1,177,Probable TCP FIN scan detected
1,179,Probable TCP NULL scan detected
1,178,Probable TCP XMAS scan detected
1,326,Probing failure on 
1,436,Probing succeeded on 
1,183,Problem loading the URL List- Appliance not registered.
1,10,Problem loading the URL List- check Filter settings
1,11,Problem loading the URL List- check your DNS server
1,187,Problem loading the URL List- Flash write failure.
1,186,Problem loading the URL List- Retrying later.
1,184,Problem loading the URL List- SubscRIPtion expired.
1,185,Problem loading the URL List- Try loading it again.
1,1033,Problem occurred during user group membership retrieval
1,12,Problem sending log email- check log settings
1,1096,Processed Email received from Email Security Service
1,525,Protocol:
1,996,Read-only mode GUI administratio n session started
1,539,Real time clock battery failure Time values may be incorrect
1,50,RealAudio decode failure
1,182,Received a path MTU icmp message from router/ gateway
1,188,Received a path MTU icmp message from router/ gateway
1,1034,Received Application Firewall Alert: Your SonicWALL Application Firewall subscRIPtion has expired.
1,125,Received AV Alert: 
1,159,Received AV Alert: Your SonicWALL Network Anti- Virus subscRIPtion has expired. 
1,482,Received AV Alert: Your SonicWALL Network Anti- Virus subscRIPtion will expire in 7 days. 
1,490,Received CFS Alert: Your SonicWALL Content Filtering subscRIPtion has expired.
1,489,Received CFS Alert: Your SonicWALL Content Filtering subscRIPtion will expire in 7 days.
1,588,Received DHCP offer packet has errors
1,492,Received E- Mail Filter Alert: Your SonicWALL E-Mail Filtering subscRIPtion has expired.
1,491,Received E- Mail Filter Alert: Your SonicWALL E-Mail Filtering subscRIPtion will expire in 7 days.
1,63,Received fragmented packet or fragmentation needed
1,413,Received IKE SA delete request
1,614,Received IPS Alert: Your SonicWALL Intrusion Prevention (IDP) subscRIPtion has expired.
1,412,Received IPsec SA delete request
1,607,Received ISAKMP packet destined to port 
1,723,Received LCP Echo Reply
1,721,Received LCP Echo Request
1,401,Received notify. NO_PROPO SAL_CHOSE N
1,414,Received notify: INVALID_CO OKIES
1,483,Received notify: INVALID_ID_ INFO
1,661,Received notify: INVALID_PA YLOAD
1,416,Received notify: INVALID_SPI
1,409,Received notify: ISAKMP_AU TH_FAILED
1,411,Received notify: PAYLOAD_M ALFORMED
1,415,Received notify: RESPONDE R_LIFETIME
1,406,Received packet retransmissio n. Drop duplicate packet
1,593,Received PPPoE Active Discovery Offer
1,594,Received PPPoE Active Discovery Session_conf irmation
1,589,Received response packet for DHCP request has errors
1,605,Received unencrypted packet in crypto active state
1,592,Regulatory requirements prohibit  from being re-dialed for 30 minutes
1,1111,Released IP address 
1,86,remote range:
1,822,Remotely Triggered Dial-out session ended. Valid WAN bound data found. Normal dial- up sequence will commence
1,818,Remotely Triggered Dial-out session started. Requesting authenticatio n
1,912,Removed host entry from dynamic address object
1,230,Request for Relay IP Table from Central Gateway
1,269,Requesting CRL from
1,231,Requesting Relay IP Table from Remote Gateway
1,13,Restarting SonicWALL- dumping log to email
1,99,Retransmittin g DHCP DISCOVER.
1,102,Retransmittin g DHCP REQUEST (Rebinding).
1,103,Retransmittin g DHCP REQUEST (Rebooting).
1,101,Retransmittin g DHCP REQUEST (Renewing).
1,100,Retransmittin g DHCP REQUEST (Requesting).
1,104,Retransmittin g DHCP REQUEST (Verifying).
1,571,RIP Broadcasts for LAN Network  are being broadcast over dialup- connection
1,423,RIP disabled on DMZ interface
1,419,RIP disabled on interface 
1,552,RIP disabled on WAN interface
1,76,RIPper attack dropped
1,424,RIPv1 enabled on DMZ interface
1,420,RIPv1 enabled on interface 
1,553,RIPv1 enabled on WAN interface
1,426,RIPv2 compatibility (broadcast) mode enabled on DMZ interface
1,422,RIPv2 compatibility (broadcast) mode enabled on interface 
1,555,RIPv2 compatibility (broadcast) mode enabled on WAN interface
1,425,RIPv2 enabled on DMZ interface
1,421,RIPv2 enabled on interface 
1,554,RIPv2 enabled on WAN interface
1,680,Router IGMP General query received on interface 
1,681,Router IGMP Membership query received on interface 
1,899,RST Flood Blacklist on IF  continues
1,898,RST- Flooding machine  blacklisted
1,59,Rule
1,407,SA is disabled. Check VPN SA settings
1,1097,SCEP Client: 
1,105,Sending DHCP DISCOVER.
1,122,Sending DHCP RELEASE.
1,116,Sending DHCP REQUEST (Rebinding).
1,117,Sending DHCP REQUEST (Rebooting).
1,115,Sending DHCP REQUEST (Renewing).
1,118,Sending DHCP REQUEST (Verifying).
1,108,Sending DHCP REQUEST.
1,722,Sending LCP Echo Reply
1,720,Sending LCP Echo Request
1,595,Sending PPPoE Active Discovery Request
1,78,Senna Spy attack dropped
1,232,Sent Relay IP Table to Central Gateway
1,1049,Settings Import: 
1,645,SIP Register expiration exceeds configured Signaling inactivity time out
1,643,SIP Request
1,644,SIP Response
1,737,SMTP authenticatio n problem:
1,1087,SMTP connection limit is reached. Connection is dropped.
1,656,SMTP POP- Before-SMTP authenticatio n failed
1,799,SMTP server found on RBL blacklist
1,1093,SMTP server found on Reject List
1,81,Smurf Amplification attack dropped
1,727,SonicPoint Provision
1,806,SonicPoint statistics report
1,667,SonicPoint Status
1,1078,SonicPointN Provision
1,1077,SonicPointN Status
1,4,SonicWALL activated
1,521,SonicWALL initializing
1,1075,SonicWALL SSO agent is down
1,1076,SonicWALL SSO agent is up
1,993,SonicWALL SSO agent returned domain name too long
1,1073,SonicWALL SSO agent returned error
1,992,SonicWALL SSO agent returned user name too long
1,734,Source IP address connection status: 
1,428,Source routed IP packet dropped
1,56,Source:
1,606,Spank attack multicast packet dropped
1,71,SPI:
1,1006,SSL Control: Certificate chain not complete
1,1002,SSL Control: Certificate with invalid date
1,1081,SSL Control: Certificate with MD5 Digest Signature Algorithm
1,1007,SSL Control: Failed to decode Server Hello
1,1001,SSL Control: HTTPS via SSL2
1,1003,SSL Control: Self-signed certificate
1,1005,SSL Control: Untrusted CA
1,1004,SSL Control: Weak cipher being used
1,999,SSL Control: Website found in blacklist
1,1000,SSL Control: Website found in whitelist
1,1080,SSL VPN zone remote user login allowed
1,733,SSL-VPN enforcement
1,90,Starting IKE negotiation
1,127,Starting PPPoE discovery
1,96,Status
1,77,Striker attack dropped
1,75,Sub Seven attack dropped
1,674,Success to reach Interface  probe
1,820,Successful authenticatio n received for Remotely Triggered Dial-out
1,1065,Successfully sent  file to remote backup server
1,1061,Successfully sent Preference file to remote backup server
1,1063,Successfully sent TSR file to remote backup server
1,868,SYN Flood Blacklist on IF  continues
1,863,SYN Flood blacklisting disabled by user
1,862,SYN Flood blacklisting enabled by user
1,861,SYN flood ceased or flooding machines blacklisted - connection proxy disabled
1,858,SYN Flood Mode changed by user to: Always proxy WAN connections
1,857,SYN Flood Mode changed by user to: Watch and proxy WAN connections when under attack
1,856,SYN Flood Mode changed by user to: Watch and report possible SYN floods
1,870,SYN unused/ spare
1,871,SYN unused/ spare
1,673,Synchronizin g preferences to HA Peer Firewall
1,864,SYN- Flooding machine  blacklisted
1,657,Syslog Server cannot be reached
1,881,System clock manually updated
1,1067,System shutdown by administrator. Power cycle required.
1,884,TCP checksum error- packet dropped
1,713,TCP connection abort received- TCP connection dropped
1,36,TCP connection dropped
1,173,TCP connection from LAN denied
1,712,TCP connection reject received- TCP connection dropped
1,181,TCP FIN packet dropped
1,760,TCP handshake violation detected- TCP connection dropped
1,891,TCP packet received on a closing connection- TCP packet dropped
1,888,TCP packet received on non-existent/ closed connection- TCP packet dropped
1,709,TCP packet received with invalid ACK number- TCP packet dropped
1,887,TCP packet received with invalid header length- TCP packet dropped
1,894,TCP packet received with invalid MSS option length- TCP packet dropped
1,895,TCP packet received with invalid option length- TCP packet dropped
1,893,TCP packet received with invalid SACK option length- TCP packet dropped
1,708,TCP packet received with invalid SEQ number- TCP packet dropped
1,896,TCP packet received with invalid source port- TCP packet dropped
1,897,TCP packet received with invalid SYN Flood cookie- TCP packet dropped
1,1030,TCP packet received with invalid Window Scale option length- TCP packet dropped
1,1031,TCP packet received with invalid Window Scale option value- TCP packet dropped
1,1029,TCP packet received with non- permitted option- TCP packet dropped
1,892,TCP packet received with SYN flag on an existing connection- TCP packet dropped
1,890,TCP packet received without mandatory ACK flag- TCP packet dropped
1,889,TCP packet received without mandatory SYN flag- TCP packet dropped
1,711,TCP stateful inspection: Bad header- TCP packet dropped
1,710,TCP stateful inspection: Invalid flag- TCP packet dropped
1,869,TCP SYN received
1,580,TCP Syn/Fin packet dropped
1,267,TCP Xmas Tree dropped
1,53,The cache is full- %u open connections- some will be dropped
1,325,The current WAN interface is not ready to route packets.
1,190,The loaded content URL List has expired.
1,307,The network connection in use is 
1,573,The preferences file is too large to be saved in available flash memory
1,578,Thermal Red
1,579,Thermal Red Timer Exceeded
1,577,Thermal Yellow
1,742,Time of day settings for firewall policies were not upgraded.
1,815,Too many gratuitous ARPs detected
1,55,Type:
1,885,UDP checksum error- packet dropped
1,37,UDP packet dropped
1,174,UDP packet from LAN dropped
1,873,Unable to download IPS/GAV/ Anti-Spyware Signature database. Firewall must first be restarted to free memory used by downloaded firmware.
1,880,Unable to resolve dynamic address object
1,1024,Unable to send message to dial-up task
1,66,Unknown IPsec SPI
1,41,Unknown protocol dropped
1,275,Unknown reason
1,1095,Unprocessed email received from MTA on Inbound SMTP port
1,736,unused/spare
1,764,unused/spare
1,765,unused/spare
1,767,unused/spare
1,768,unused/spare
1,770,unused/spare
1,771,unused/spare
1,772,unused/spare
1,786,unused/spare
1,787,unused/spare
1,788,unused/spare
1,791,unused/spare
1,792,unused/spare
1,801,unused/spare
1,802,unused/spare
1,803,unused/spare
1,804,unused/spare
1,807,unused/spare
1,808,unused/spare
1,263,User logged out
1,265,User logged out - inactivity timer expired
1,1008,User logged out - logout reported by SSO agent
1,264,User logged out - max session time exceeded
1,24,User logged out - user disconnect detected (heartbeat timer expired)
1,750,User login denied - insufficient access on LDAP server
1,749,User login denied - invalid credentials on LDAP server
1,745,User login denied - LDAP authenticatio n failure
1,748,User login denied - LDAP communicati on problem
1,757,User login denied - LDAP directory mismatch
1,751,User login denied - LDAP schema mismatch
1,755,User login denied - LDAP server certificate not valid
1,747,User login denied - LDAP server down or misconfigure d
1,753,User login denied - LDAP server name resolution failed
1,746,User login denied - LDAP server timeout
1,986,User login denied - not allowed by policy rule
1,987,User login denied - not found locally
1,1048,User login denied - password doesnt meet constraints
1,1035,User login denied - password expired
1,243,User login denied - RADIUS authenticatio n failure
1,744,User login denied - RADIUS communicati on problem
1,245,User login denied - RADIUS configuration error
1,754,User login denied - RADIUS server name resolution failed
1,244,User login denied - RADIUS server timeout
1,990,User login denied - SonicWALL SSO agent communicati on problem
1,989,User login denied - SonicWALL SSO agent configuration error
1,991,User login denied - SonicWALL SSO agent name resolution failed
1,988,User login denied - SonicWALL SSO agent timeout
1,756,User login denied - TLS or local certificate problem
1,759,User login denied - user already logged in
1,486,User login denied - User has no privileges for guest service
1,246,User login denied - User has no privileges for login from that location
1,32,User login denied due to bad credentials
1,33,User login denied due to bad credentials
1,583,User login disabled from 
1,549,User login failed - Guest service limit reached
1,329,User login failure rate exceeded - logins from user IP address denied
1,31,User login from an internal zone allowed
1,1010,Using LDAP without TLS - highly insecure
1,731,Virtual Access Point is disabled
1,730,Virtual Access Point is enabled
1,837,VLAN unused/spare
1,838,VLAN unused/spare
1,839,VLAN unused/spare
1,637,VOIP  Endpoint added
1,639,VOIP  Endpoint not added - configured public endpoint limit reached
1,638,VOIP  Endpoint removed
1,622,VOIP Call Connected
1,623,VOIP Call Disconnected
1,575,Voltages Out of Tolerance
1,471,VPN Cleanup: Dynamic network settings change
1,371,VPN Client Policy Provisioning
1,506,VPN disabled by administrator
1,503,VPN disabled for active dial up
1,507,VPN enabled by administrator
1,172,VPN Log Debug
1,1050,VPN Policy Added
1,719,VPN policy count received exceeds the limit- 
1,1051,VPN Policy Deleted
1,1052,VPN Policy Modified
1,195,VPN TCP FIN
1,196,VPN TCP PSH
1,194,VPN TCP SYN
1,235,VPN zone administrator login allowed
1,237,VPN zone remote user login allowed
1,498,WAN Interface not setup
1,138,Wan IP Changed
1,812,WAN node exceeded: Connection dropped because too many IP addresses are in use on your LAN
1,502,WAN not ready
1,236,WAN zone administrator login allowed
1,238,WAN zone remote user login allowed
1,472,WARNING: Central Gateway does not have a Relay IP Address. DHCP message dropped.
1,227,WARNING: DHCP lease relayed from Central Gateway conflicts with IP in Static Devices list
1,524,Web access request dropped
1,526,Web management request allowed
1,16,Web site access allowed
1,14,Web site access denied
1,510,WiFiSec Enforcement disabled by administrator
1,511,WiFiSec Enforcement enabled by administrator
1,513,Wireless MAC Filter List disabled by administrator
1,512,Wireless MAC Filter List enabled by administrator
1,615,WLAN client null probing
1,508,WLAN disabled by administrator
1,728,WLAN disabled by schedule
1,509,WLAN enabled by administrator
1,729,WLAN enabled by schedule
1,487,WLAN firmware image has been updated
1,726,WLAN max concurrent users reached already
1,617,WLAN not in AP mode DHCP server will not provide lease to clients on WLAN
1,879,WLAN radio frequency threat detected
1,517,WLAN Reboot
1,519,WLAN recovery
1,547,WLAN sequence number out of order
1,435,WLB Failback initiated by 
1,584,WLB Failover in progress
1,586,WLB Resource failed
1,585,WLB Resource is now available
1,581,WLB SPIll- over started configured threshold exceeded
1,582,WLB SPIll- over stopped
1,663,WPA MIC Failure
1,664,WPA RADIUS Server Timeout
1,140,XAUTH Failed with VPN client Authenticatio n failure
1,141,XAUTH Failed with VPN client Cannot Contact RADIUS Server
1,139,XAUTH Succeeded with VPN client
1,1086,Your SonicWALL Anti-Spam Service subscRIPtion has expired.
